id,title,author,created_at,closed_at,labels,time_to_solve
1928457040,samples: net: dns_resolve: Increase socket-related configs ,rlubos,2024-06-19 10:47:55+00:00,2024-06-21 12:44:29+00:00,"{'bug': 1, 'area: Networking': 1, 'area: Samples': 1}",2 days 01:56:34
1928301323,arch: riscv: stacktrace: fix for potential `NULL` pointer deref when using `arch_stack_walk()`,ycsin,2024-06-19 09:30:35+00:00,2024-06-21 18:55:28+00:00,"{'bug': 1, 'area: RISCV': 1}",2 days 09:24:53
1928039421,drivers/smartbond: Remove atomic flags from drivers,ydamigos,2024-06-19 07:31:43+00:00,2024-06-21 12:45:10+00:00,"{'bug': 1, 'area: I2C': 1, 'area: UART': 1, 'area: DMA': 1, 'area: Crypto / RNG': 1, 'platform: Renesas SmartBond': 1}",2 days 05:13:27
1927928567,usb: cdc_acm: Update log level only if UART console is enabled,MarekPieta,2024-06-19 06:35:37+00:00,2024-06-21 12:45:22+00:00,"{'bug': 1, 'area: USB': 1}",2 days 06:09:45
1927828495,ARCMWDT: Remove workaround with stripping DWARF info,kokas-a,2024-06-19 05:27:41+00:00,2024-06-21 08:10:25+00:00,"{'bug': 1, 'area: Build System': 1, 'area: Toolchains': 1, 'area: ARC': 1}",2 days 02:42:44
1927564358,RW6xx: Fix the PM state definitions,mmahadevan108,2024-06-19 02:02:19+00:00,2024-06-22 09:40:42+00:00,"{'bug': 1, 'platform: NXP': 1, 'Trivial': 1, 'size: XS': 1}",3 days 07:38:23
1926756974,drivers: adc: saadc: Disable burst mode on unused channels,msalau,2024-06-18 15:31:43+00:00,2024-06-25 07:04:41+00:00,"{'bug': 1, 'area: ADC': 1, 'platform: nRF': 1}",6 days 15:32:58
1926715487,tests: bluetooth: tester: Enable BT_TINYCRYPT_ECC for nRF5340,sjanc,2024-06-18 15:10:14+00:00,2024-06-20 16:04:18+00:00,"{'bug': 1, 'area: Bluetooth': 1}",2 days 00:54:04
1926694395,drivers/flash: Add missing documentation for flash_fill,de-nordic,2024-06-18 14:59:22+00:00,2024-06-20 16:04:27+00:00,"{'bug': 1, 'area: Documentation': 1, 'area: Flash': 1}",2 days 01:05:05
1926639756,sensor: vcnl36825t: fix: Address CID 347083,ubieda,2024-06-18 14:32:25+00:00,2024-06-20 16:05:08+00:00,"{'bug': 1, 'area: Sensors': 1, 'area: Devicetree Binding': 1}",2 days 01:32:43
1926599313,sensor: bme680: fix: Address CID 316244,ubieda,2024-06-18 14:12:21+00:00,2024-08-27 00:23:59+00:00,"{'bug': 1, 'area: Sensors': 1}",69 days 10:11:38
1926403813,scripts: runners: nrf_common: Fix recover on 54H20,carlescufi,2024-06-18 12:32:03+00:00,2024-06-20 16:05:40+00:00,"{'bug': 1, 'area: West': 1}",2 days 03:33:37
1925767124,net: lib: http_server: Fix dynamic HTTP post zero 0 length reply issue,hwmaier,2024-06-18 06:30:19+00:00,2024-06-20 06:58:04+00:00,"{'bug': 1, 'area: Networking': 1}",2 days 00:27:45
1925152801,tests: arch: arm: arm_irq_vector_table: exclude Renesas RA ICU,soburi,2024-06-17 22:10:29+00:00,2024-06-20 10:57:54+00:00,"{'bug': 1, 'area: ARM': 1, 'area: Interrupt Controller': 1, 'platforms: Renesas RA': 1}",2 days 12:47:25
1924759420,sensor: fix: decouple Sensor Async API request from its execution ,ubieda,2024-06-17 18:04:22+00:00,2024-07-09 21:21:05+00:00,"{'bug': 1, 'area: Sensors': 1, 'area: RTIO': 1}",22 days 03:16:43
1924393041,Audio tests ci fix,aescolar,2024-06-17 14:35:00+00:00,2024-06-21 08:06:44+00:00,"{'bug': 1, 'area: Bluetooth': 1, 'area: Bluetooth Audio': 1, 'platform: nRF BSIM': 1}",3 days 17:31:44
1924311704,ARCMWDT: Fix macroses for section definition,kokas-a,2024-06-17 13:56:00+00:00,2024-06-19 17:23:13+00:00,"{'bug': 1, 'area: ARC': 1, 'area: Linker Scripts': 1}",2 days 03:27:13
1924098793,Drivers: DAI: Intel: Capture corruption risk fix and code improve patches for ACE DMIC,singalsu,2024-06-17 12:07:05+00:00,2024-06-20 06:59:20+00:00,"{'bug': 1, 'platform: Intel ADSP': 1, 'area: DAI': 1}",2 days 18:52:15
1924046361,native/posix arch: Reorder sections to avoid a RWE segment,aescolar,2024-06-17 11:37:10+00:00,2024-06-19 17:23:58+00:00,"{'bug': 1, 'area: native port': 1, 'area: Architectures': 1}",2 days 05:46:48
1923965085,soc: lpc: mcxn: fix the flash_fill() fail.,butok,2024-06-17 10:50:58+00:00,2024-06-24 18:49:33+00:00,"{'bug': 1, 'platform: NXP': 1}",7 days 07:58:35
1923900248,Bluetooth: l2cap: make TX path service all connections,jori-nordic,2024-06-17 10:14:40+00:00,2024-06-19 11:38:50+00:00,"{'bug': 1, 'area: Bluetooth': 1, 'area: Bluetooth Host': 1, 'platform: nRF BSIM': 1}",2 days 01:24:10
1923881848,Bluetooth: Fix CONFIG_BT_SMP_OOB_LEGACY_PAIR_ONLY build warnings,spanceac,2024-06-17 10:05:09+00:00,2024-06-25 14:26:41+00:00,"{'bug': 1, 'area: Bluetooth': 1, 'area: Bluetooth Host': 1}",8 days 04:21:32
1923780460,lib: os: mpsc_pbuf: Do not use sem when CONFIG_MULTITHREADING=n,nordic-krch,2024-06-17 09:14:11+00:00,2024-07-08 18:58:33+00:00,"{'bug': 1, 'area: Logging': 1}",21 days 09:44:22
1923731372,drivers: sensor: maxim: max31865: Fix fault bit clearing,73jn,2024-06-17 08:50:12+00:00,2024-07-09 19:38:20+00:00,"{'bug': 1, 'area: Sensors': 1, 'platform: ADI': 1}",22 days 10:48:08
1923498212,Bluetooth: iso: make TX path service all connections,jori-nordic,2024-06-17 06:42:35+00:00,2024-06-19 11:38:41+00:00,"{'bug': 1, 'area: Bluetooth': 1, 'area: Bluetooth Host': 1}",2 days 04:56:06
1923272946,drivers: udc: mcux: remove CONFIG_DT_HAS_NXP_USBPHY_ENABLED,MarkWangChinese,2024-06-17 03:24:10+00:00,2024-06-20 16:07:07+00:00,"{'bug': 1, 'area: USB': 1}",3 days 12:42:57
1923248720,drivers: eth_nxp_enet: fix MMIO mapping issue (fix #74370),JiafeiPan,2024-06-17 03:00:36+00:00,2024-06-18 13:52:21+00:00,"{'bug': 1, 'platform: NXP': 1, 'area: Ethernet': 1, 'Trivial': 1}",1 days 10:51:45
1922774720,modules: tfm: fix `TFM_MCUBOOT_IMAGE_NUMBER == 1`,JordanYates,2024-06-16 11:36:09+00:00,2024-07-13 00:38:50+00:00,"{'bug': 1, 'area: Samples': 1, 'area: TF-M': 1}",26 days 13:02:41
1922556763,Fix mspi post RFC,Swift-T,2024-06-16 06:08:07+00:00,2024-06-18 23:55:35+00:00,"{'bug': 1, 'area: Process': 1, 'area: Samples': 1, 'area: Flash': 1, 'area: Devicetree Binding': 1, 'platform: Ambiq': 1, 'area: MEMC': 1, 'area: MSPI': 1}",2 days 17:47:28
1922504921,posix: minor bug fixes,ycsin,2024-06-16 03:01:35+00:00,2024-06-18 23:56:13+00:00,"{'bug': 1, 'area: POSIX': 1, 'area: Base OS': 1}",2 days 20:54:38
1922338202,dts: arm: nxp: lpc55s1x: add usbphy1 devicetree node,henrikbrixandersen,2024-06-15 20:02:06+00:00,2024-06-24 18:49:45+00:00,"{'bug': 1, 'area: USB': 1, 'platform: NXP': 1}",8 days 22:47:39
1921465889,sensor: lm75: fix: Enforce dependency of int-gpios with Trigger feature,ubieda,2024-06-14 23:24:04+00:00,2024-06-25 18:16:29+00:00,"{'bug': 1, 'area: Sensors': 1}",10 days 18:52:25
1921376718,pm: system_managed: Fix function return,ceolin,2024-06-14 21:14:23+00:00,2024-06-18 23:56:39+00:00,"{'bug': 1, 'area: Power Management': 1}",4 days 02:42:16
1921194819,doc: usb: fixup and document USB message notifications ,jfischer-no,2024-06-14 19:02:36+00:00,2024-06-18 23:56:54+00:00,"{'bug': 1, 'area: Documentation': 1, 'area: USB': 1, 'area: Samples': 1, 'Experimental': 1}",4 days 04:54:18
1921167983,sensors: Fix shell missing channel types,teburd,2024-06-14 18:38:51+00:00,2024-06-18 18:55:27+00:00,{'bug': 1},4 days 00:16:36
1920594553,Bluetooth: samples: Remove broken sysbuild overlay for 53 net core,alwa-nordic,2024-06-14 12:24:40+00:00,2024-06-26 04:48:13+00:00,"{'bug': 1, 'area: Bluetooth': 1, 'area: Samples': 1}",11 days 16:23:33
1920584550,samples: sensor: sensor_shell: Extend timeout for pytest tests,katgiadla,2024-06-14 12:18:25+00:00,2024-06-21 19:26:08+00:00,"{'bug': 1, 'area: Sensors': 1, 'area: Samples': 1, 'Trivial': 1, 'size: XS': 1}",7 days 07:07:43
1920376409,scripts: pytest: execute 'zephyr.exe' in application build directory cwd,mniestroj,2024-06-14 10:05:15+00:00,2024-06-18 13:53:00+00:00,"{'bug': 1, 'Trivial': 1, 'area: Twister': 1, 'size: XS': 1}",4 days 03:47:45
1920302640,driver: nrfx_uarte: Handle RXTO ISR only if it's expected,spanceac,2024-06-14 09:23:58+00:00,2024-09-04 11:35:31+00:00,"{'bug': 1, 'area: UART': 1, 'platform: nRF': 1}",82 days 02:11:33
1920274358,Bluetooth: BAP: Broadcast: Add checks for length before merging BIS cfg,Thalley,2024-06-14 09:07:12+00:00,2024-06-18 13:53:24+00:00,"{'bug': 1, 'area: Bluetooth': 1, 'area: Bluetooth Audio': 1}",4 days 04:46:12
1919855541,arch: riscv: stacktrace: conditionally check stack_info,ycsin,2024-06-14 03:50:01+00:00,2024-06-14 09:22:59+00:00,"{'bug': 1, 'area: RISCV': 1, 'Hotfix': 1, 'Trivial': 1}",0 days 05:32:58
1919829398,bluetooth: samples: Add missing option to hci_uart_async sample,ivaniushkov,2024-06-14 03:13:47+00:00,2024-06-18 09:05:50+00:00,"{'bug': 1, 'area: Bluetooth': 1, 'area: Samples': 1, 'Trivial': 1, 'area: Bluetooth Host': 1}",4 days 05:52:03
1919785675,boards: ambiq: apollo4p_evb: fix multiple CI failure,aaronyegx,2024-06-14 02:22:38+00:00,2024-06-25 10:07:08+00:00,"{'bug': 1, 'manifest': 1, 'manifest-hal_ambiq': 1, 'platform: Ambiq': 1}",11 days 07:44:30
1919463325,soc: intel_adsp/hda: fix range checking,dcpleung,2024-06-13 20:22:58+00:00,2024-06-15 08:46:04+00:00,"{'bug': 1, 'platform: Intel ADSP': 1}",1 days 12:23:06
1919393054,icm42688: Follow st's devicetree bindings,teburd,2024-06-13 19:31:45+00:00,2024-06-26 18:13:21+00:00,"{'bug': 1, 'area: SPI': 1, 'area: Sensors': 1, 'platform: NXP': 1, 'area: Devicetree Binding': 1}",12 days 22:41:36
1919312142,samples: Bluetooth: CAP: Add missing argument to get_chan_allocation,Thalley,2024-06-13 18:37:57+00:00,2024-06-13 20:58:37+00:00,"{'bug': 1, 'area: Bluetooth': 1, 'area: Samples': 1, 'Hotfix': 1, 'area: Bluetooth Audio': 1}",0 days 02:20:40
1919271331,x86: select CONFIG_THREAD_STACK_INFO for exception stack trace,dcpleung,2024-06-13 18:13:05+00:00,2024-06-18 01:19:33+00:00,"{'bug': 1, 'area: X86': 1}",4 days 07:06:28
1918685255,Bluetooth: Host: Crypto: Fix implicit-function-declaration,cvinayak,2024-06-13 13:12:35+00:00,2024-09-23 00:33:20+00:00,"{'bug': 1, 'area: Bluetooth': 1, 'Stale': 1, 'area: Bluetooth Host': 1}",101 days 11:20:45
1918669007,Bluetooth: Controller: Various fixes for BIS,Tronil,2024-06-13 13:04:10+00:00,2024-06-20 16:07:33+00:00,"{'bug': 1, 'area: Bluetooth': 1, 'area: Bluetooth Controller': 1, 'area: Bluetooth ISO': 1}",7 days 03:03:23
1918476139,west: Fix build extension command to use APP_DIR,tejlmand,2024-06-13 11:20:31+00:00,2024-06-17 16:09:46+00:00,"{'bug': 1, 'area: West': 1}",4 days 04:49:15
1918324775,drivers: pinctrl: gecko: Fix location configuration for I2C,asmellby,2024-06-13 09:56:52+00:00,2024-06-17 16:10:11+00:00,"{'bug': 1, 'platform: Silabs': 1, 'area: Pinctrl': 1}",4 days 06:13:19
1918257275,fs: open: fix zfp flags not set when calling truncate,Fymyte,2024-06-13 09:23:04+00:00,2024-06-18 18:35:03+00:00,"{'bug': 1, 'area: Build System': 1, 'area: File System': 1, 'size: XS': 1}",5 days 09:11:59
1918016248,Sysbuild: fix annoyance with tab completion,tejlmand,2024-06-13 07:27:21+00:00,2024-06-17 16:10:43+00:00,"{'bug': 1, 'area: Build System': 1, 'area: Sysbuild': 1}",4 days 08:43:22
1917712233,mbedtls: Fix build with TFM and PSA client,decsny,2024-06-13 02:50:03+00:00,2024-06-13 17:23:11+00:00,"{'bug': 1, 'area: Crypto / RNG': 1, 'Hotfix': 1, 'size: XS': 1}",0 days 14:33:08
1917544953,net: tracing: fix sys_track_socket_init() declaration,EricNRS,2024-06-12 23:25:19+00:00,2024-06-17 13:29:22+00:00,"{'bug': 1, 'area: Tracing': 1, 'size: XS': 1}",4 days 14:04:03
1916916269,sensors: Submit call returns void,teburd,2024-06-12 16:00:32+00:00,2024-06-14 17:13:03+00:00,"{'bug': 1, 'area: Sensors': 1, 'area: Sensor Subsystem': 1}",2 days 01:12:31
1916689005,modem: chat: patch unintended behavior in modem_chat_run_script(),bjarki-andreasen,2024-06-12 14:12:06+00:00,2024-06-13 15:49:23+00:00,"{'bug': 1, 'Trivial': 1, 'area: Modem': 1}",1 days 01:37:17
1916350962,cmake: Fix UTF-8 issues,nordicjm,2024-06-12 11:17:57+00:00,2024-06-13 09:31:50+00:00,"{'bug': 1, 'area: Build System': 1, 'Release Notes': 1, 'area: Sysbuild': 1}",0 days 22:13:53
1916108962,hal_nordic: Fix reserved PPI faulty logic,jori-nordic,2024-06-12 09:13:17+00:00,2024-06-25 06:55:25+00:00,"{'bug': 1, 'platform: nRF': 1, 'DNM': 1, 'size: XS': 1}",12 days 21:42:08
1916059294,boards: imx93_evk: enable gpio_exp0 as nodes using it are enabled,gmarull,2024-06-12 08:48:27+00:00,2024-06-12 08:51:15+00:00,"{'bug': 1, 'Hotfix': 1, 'platform: NXP MPU': 1, 'size: XS': 1}",0 days 00:02:48
1915495890,tests: poll: fix misconstructed k_poll_event test,npitre,2024-06-12 01:10:48+00:00,2024-06-12 08:24:21+00:00,"{'bug': 1, 'priority: high': 1, 'area: Kernel': 1, 'Hotfix': 1}",0 days 07:13:33
1914674615,samples: modules: canopennode: set bootloader in sample.yaml,gmarull,2024-06-11 14:49:19+00:00,2024-06-12 16:48:28+00:00,"{'bug': 1, 'area: Samples': 1, 'area: CAN': 1, 'Hotfix': 1}",1 days 01:59:09
1914324639,tests/storage/flash_map: Fix erase and flatten test,de-nordic,2024-06-11 12:04:23+00:00,2024-06-14 13:37:10+00:00,"{'bug': 1, 'area: Tests': 1, 'area: Storage': 1}",3 days 01:32:47
1913984283,Bluetooth: BAP: Add check for num_subgroups in parse_recv_state,Thalley,2024-06-11 09:22:19+00:00,2024-06-13 09:32:43+00:00,"{'bug': 1, 'area: Bluetooth': 1, 'area: Bluetooth Audio': 1}",2 days 00:10:24
1913737971,Multiple samples/tests fail to build in multiple platforms due to MBEDTLS / PSA issues,valeriosetti,2024-06-11 07:20:05+00:00,2024-06-13 07:22:21+00:00,"{'bug': 1, 'area: Networking': 1, 'area: Crypto / RNG': 1, 'area: Sockets': 1, 'Hotfix': 1, 'manifest': 1, 'area: JSON': 1, 'manifest-mbedtls': 1}",2 days 00:02:16
1913616239,Bluetooth: Audio: CAP broadcast reception start bugfix,kruithofa,2024-06-11 05:59:51+00:00,2024-06-12 22:15:38+00:00,"{'bug': 1, 'area: Bluetooth': 1, 'Trivial': 1, 'area: Bluetooth Audio': 1}",1 days 16:15:47
1912834771,fix fallthrough on `sample_channel_get` on AQI,KryQ,2024-06-10 18:36:55+00:00,2024-06-12 22:16:29+00:00,"{'bug': 1, 'area: Sensors': 1, 'Trivial': 1, 'size: XS': 1}",2 days 03:39:34
1912644560,Fix LPC GPIOs not using correct bus address,decsny,2024-06-10 16:35:37+00:00,2024-06-14 09:13:06+00:00,"{'bug': 1, 'area: GPIO': 1, 'platform: NXP': 1, 'area: Devicetree Binding': 1, 'platform: NXP Drivers': 1}",3 days 16:37:29
1912140516,drivers/smartbond: Fix PM device runtime support,ydamigos,2024-06-10 12:42:25+00:00,2024-06-18 18:36:39+00:00,"{'bug': 1, 'area: SPI': 1, 'area: I2C': 1, 'area: UART': 1, 'area: DMA': 1, 'area: Counter': 1, 'area: Crypto / RNG': 1, 'area: Display': 1, 'platform: Renesas SmartBond': 1, 'area: Display Controller': 1}",8 days 05:54:14
1911765063,manifest: Update hal_renesas to pull new CMAC library,andrzej-kaczmarek,2024-06-10 09:30:43+00:00,2024-06-25 14:27:09+00:00,"{'bug': 1, 'manifest': 1, 'manifest-hal_renesas': 1, 'size: XS': 1}",15 days 04:56:26
1909641335,soc: atmel: sam: Add invalidate d-cache at z_arm_platform_init,tswaehn,2024-06-07 17:52:46+00:00,2024-06-10 20:04:34+00:00,"{'bug': 1, 'platform: Microchip SAM': 1}",3 days 02:11:48
1908956733,Bluetooth: BAP: Fix missing len increment when merging non-LC3 data,Thalley,2024-06-07 10:44:43+00:00,2024-06-12 22:15:00+00:00,"{'bug': 1, 'area: Bluetooth': 1, 'area: Bluetooth Audio': 1, 'size: XS': 1}",5 days 11:30:17
1908873254,arch: isr_tables: Make isr_tables an object library,57300,2024-06-07 10:04:14+00:00,2024-11-03 00:36:52+00:00,"{'bug': 1, 'area: Architectures': 1, 'Stale': 1}",148 days 14:32:38
1908872864,soc: nordic: Resolve z_arm_platform_init in the linker generator,57300,2024-06-07 10:04:00+00:00,2024-06-14 17:16:38+00:00,"{'bug': 1, 'platform: nRF': 1}",7 days 07:12:38
1907404225,sensing: Fix build warning on invalid array index,teburd,2024-06-06 14:33:10+00:00,2024-06-07 07:52:09+00:00,"{'bug': 1, 'area: Tests': 1, 'Trivial': 1, 'area: Sensor Subsystem': 1}",0 days 17:18:59
1906796672,usb: cdc_acm: Additional connection state checks,metratec-mkoehler,2024-06-06 09:04:52+00:00,2024-09-18 06:04:11+00:00,"{'bug': 1, 'area: USB': 1, 'backport v3.7-branch': 1}",103 days 20:59:19
1906706146,Renesas: Smartbond: DMA DT does not use dma-cells,ioannis-karachalios,2024-06-06 08:25:47+00:00,2024-06-10 11:58:39+00:00,"{'bug': 1, 'area: DMA': 1, 'area: Devicetree Binding': 1, 'platform: Renesas SmartBond': 1}",4 days 03:32:52
1905615784,boards: imx93_evk: fix flexcan driver dts change,bperseghetti,2024-06-05 17:17:29+00:00,2024-06-05 17:39:30+00:00,"{'priority: high': 1, 'Hotfix': 1, 'platform: NXP MPU': 1}",0 days 00:22:01
1904522870,LE Audio: Fix issue wth cap_stream for non-ARM builds,Thalley,2024-06-05 08:24:29+00:00,2024-06-07 11:01:13+00:00,"{'bug': 1, 'area: Bluetooth': 1, 'area: Bluetooth Audio': 1}",2 days 02:36:44
1903493804,Fixing flash_fill chunk calculation and typos,de-nordic,2024-06-04 18:00:23+00:00,2024-06-19 07:34:20+00:00,"{'bug': 1, 'area: Flash': 1}",14 days 13:33:57
1901916604,drivers: mcux_lptmr_timer: Fix compat string error,decsny,2024-06-04 01:05:05+00:00,2024-06-05 11:24:31+00:00,"{'bug': 1, 'area: Counter': 1, 'area: Timer': 1, 'Hotfix': 1, 'Trivial': 1, 'platform: NXP Drivers': 1}",1 days 10:19:26
1901910068,Fix/smartbond timer counter test build fails,decsny,2024-06-04 00:56:29+00:00,2024-06-04 19:04:09+00:00,"{'bug': 1, 'area: Counter': 1, 'Trivial': 1, 'platform: Renesas SmartBond': 1}",0 days 18:07:40
1900064989,tests/fs/littlefs: Fix mimxrt1060_evk QSPI overlay,de-nordic,2024-06-03 06:17:26+00:00,2024-06-03 12:06:29+00:00,"{'bug': 1, 'area: File System': 1, 'Trivial': 1}",0 days 05:49:03
1897902943,Bluetooth: Controller: Fix BT_CTLR_ISOAL_PSN_IGNORE for event overlap,cvinayak,2024-05-31 12:52:44+00:00,2024-06-15 01:06:02+00:00,"{'bug': 1, 'area: Bluetooth': 1, 'Trivial': 1, 'area: Bluetooth Controller': 1}",14 days 12:13:18
1897536339,[Backport v3.6-branch] drivers: counter: stm32_rtc: fix clk disable for WBAX,zephyrbot,2024-05-31 09:30:47+00:00,2024-06-05 14:06:21+00:00,"{'bug': 1, 'area: Counter': 1, 'platform: STM32': 1, 'Backport': 1}",5 days 04:35:34
1897528957,samples: sysbuild: hello_world: fix broken references/args,gmarull,2024-05-31 09:26:25+00:00,2024-05-31 14:59:36+00:00,"{'bug': 1, 'area: Samples': 1, 'Trivial': 1, 'area: Sysbuild': 1}",0 days 05:33:11
1895741420,fs: fcb: correct `FCB_MAX_LEN` boundary check and refactor `fcb_get_len()`,ndrs-pst,2024-05-30 11:01:01+00:00,2024-06-07 07:53:57+00:00,"{'bug': 1, 'priority: medium': 1, 'area: File System': 1}",7 days 20:52:56
1895607003,fs: Fix null pointer exception caused by async fs_unmount,cdesjardins,2024-05-30 09:42:44+00:00,2024-11-08 00:06:59+00:00,"{'bug': 1, 'area: File System': 1}",161 days 14:24:15
1895592676,modules: lvgl: fix pointer input for normal orientation,GeorgeCGV,2024-05-30 09:34:47+00:00,2024-05-30 14:46:13+00:00,"{'bug': 1, 'Trivial': 1, 'area: LVGL': 1}",0 days 05:11:26
1895547459,drivers: can: mcan: skip read/write to mram if data length is 0,gmarull,2024-05-30 09:11:13+00:00,2024-06-03 10:01:22+00:00,"{'bug': 1, 'area: CAN': 1}",4 days 00:50:09
1895502914,dts: arm: st: mp1: fix exti interrupt numbering,sknsean,2024-05-30 08:46:31+00:00,2024-06-03 10:01:31+00:00,"{'bug': 1, 'platform: STM32': 1}",4 days 01:15:00
1893668207,Renesas: Smartbond: Add power management for USB,kasjer,2024-05-29 11:16:59+00:00,2024-06-19 17:44:32+00:00,"{'bug': 1, 'area: USB': 1, 'area: Clock Control': 1, 'platform: Renesas SmartBond': 1}",21 days 06:27:33
1893466944,usb: device_next: usbd_hid: Fix HID get report handling,MarekPieta,2024-05-29 09:31:43+00:00,2024-06-04 10:18:34+00:00,"{'bug': 1, 'area: USB': 1}",6 days 00:46:51
1891327815,samples: Bluetooth: check if buf exists,jori-nordic,2024-05-28 08:23:35+00:00,2024-05-28 09:50:09+00:00,"{'bug': 1, 'area: Bluetooth': 1, 'area: Samples': 1, 'area: Bluetooth Audio': 1}",0 days 01:26:34
1890484400,test: net: socket: do not enable USE_PSA and all PSA features,valeriosetti,2024-05-27 16:23:24+00:00,2024-05-29 17:47:37+00:00,"{'bug': 1, 'area: Networking': 1, 'area: Sockets': 1}",2 days 01:24:13
1889076497,drivers: can: shell: fully initialize frame before sending and use correct DLC in output,henrikbrixandersen,2024-05-26 19:40:11+00:00,2024-05-27 05:45:02+00:00,"{'bug': 1, 'area: CAN': 1, 'Trivial': 1}",0 days 10:04:51
1888439052,arch: riscv: check esf before calling z_riscv_unwind_stack,ycsin,2024-05-25 18:02:10+00:00,2024-05-27 10:19:33+00:00,"{'bug': 1, 'priority: medium': 1, 'area: RISCV': 1, 'Hotfix': 1, 'area: Userspace': 1}",1 days 16:17:23
1884418571,usb: device: allow uneven SN to be obtained from HWINFO,jfischer-no,2024-05-23 11:46:59+00:00,2024-06-12 11:31:11+00:00,"{'bug': 1, 'area: USB': 1}",19 days 23:44:12
1884179522,samples: hid-mouse: protect report buffer,jfischer-no,2024-05-23 09:40:23+00:00,2024-07-09 10:05:05+00:00,"{'bug': 1, 'area: USB': 1, 'area: Samples': 1}",47 days 00:24:42
1882361219,nordic: ieee802154: fixes to support 802.15.4 on nRF54H20,piotrkoziar,2024-05-22 12:34:51+00:00,2024-06-10 12:00:01+00:00,"{'bug': 1, 'area: IPC': 1, 'platform: nRF': 1, 'area: IEEE 802.15.4': 1}",18 days 23:25:10
1882280535,requirements: Set min version of pylint to 3,PerMac,2024-05-22 11:50:54+00:00,2024-05-26 18:02:21+00:00,"{'bug': 1, 'priority: low': 1, 'Trivial': 1}",4 days 06:11:27
1881658079,wifi: Fix enterprise mode,MaochenWang1,2024-05-22 06:04:02+00:00,2024-06-20 10:47:18+00:00,"{'bug': 1, 'area: Networking': 1, 'platform: ESP32': 1, 'area: Wi-Fi': 1}",29 days 04:43:16
1880363878,usb: device_next: Fix string descriptors response,tmon-nordic,2024-05-21 12:35:22+00:00,2024-05-27 13:04:27+00:00,"{'bug': 1, 'area: USB': 1, 'Experimental': 1}",6 days 00:29:05
1879879830,tests: Bluetooth: CAP: Add missing CSIP function,Thalley,2024-05-21 08:18:50+00:00,2024-05-21 16:01:39+00:00,"{'bug': 1, 'area: Bluetooth': 1, 'Hotfix': 1, 'area: Bluetooth Audio': 1}",0 days 07:42:49
1878666638,subsys: testsuite: coverage: support resetting counters,srv-meta,2024-05-20 16:14:35+00:00,2024-06-12 11:32:05+00:00,"{'bug': 1, 'area: Testsuite': 1}",22 days 19:17:30
1878250400,drivers: video: Introduce macro to deal with endpoints,josuah,2024-05-20 12:09:59+00:00,2024-10-31 11:32:34+00:00,"{'Enhancement': 1, 'priority: low': 1, 'area: Devicetree': 1, 'area: Video': 1}",163 days 23:22:35
1878086885,usb: device_next: fix BOS descriptor request,jfischer-no,2024-05-20 10:35:33+00:00,2024-05-29 10:03:12+00:00,"{'bug': 1, 'area: USB': 1, 'Experimental': 1}",8 days 23:27:39
1876923564,tests/kernel/timer/timer_behavior/pytest: align grpcio version,golowanow,2024-05-18 20:38:45+00:00,2024-05-24 14:54:05+00:00,"{'bug': 1, 'area: Kernel': 1, 'area: Tests': 1, 'Trivial': 1}",5 days 18:15:20
1875817810,drivers: lpuart: Fix async configure,decsny,2024-05-17 15:28:34+00:00,2024-05-18 12:50:11+00:00,"{'bug': 1, 'area: UART': 1, 'Hotfix': 1, 'Trivial': 1, 'platform: NXP Drivers': 1}",0 days 21:21:37
1875287298,dts: nordic: nrf54h20: Fix exmif node definition,anangl,2024-05-17 11:08:33+00:00,2024-05-17 19:41:20+00:00,"{'bug': 1, 'platform: nRF': 1, 'Trivial': 1}",0 days 08:32:47
1875231010,drivers: sensor: sensor_shell: fix infinite loop when doing `sensor get`,ycsin,2024-05-17 10:37:22+00:00,2024-05-17 12:34:10+00:00,"{'bug': 1, 'priority: high': 1, 'area: Sensors': 1, 'Hotfix': 1}",0 days 01:56:48
1874917489,soc: nxp: rw: remove `DT_NODE_HAS_STATUS_OKAY`,ycsin,2024-05-17 07:35:24+00:00,2024-05-18 12:51:09+00:00,"{'bug': 1, 'area: Devicetree': 1, 'platform: NXP': 1, 'Trivial': 1}",1 days 05:15:45
1874806270,Proposed fix for: some ST boards fail to build `samples/sensor/sensor_shell`,ycsin,2024-05-17 06:11:02+00:00,2024-05-17 09:39:20+00:00,"{'bug': 1, 'priority: high': 1, 'area: Sensors': 1, 'platform: STM32': 1, 'Hotfix': 1}",0 days 03:28:18
1872747975,boards: fixed SPI DTS bug for nrf5340_audio_dk board,smaerup,2024-05-16 07:46:32+00:00,2024-05-20 11:26:03+00:00,"{'bug': 1, 'area: Boards': 1, 'platform: nRF': 1}",4 days 03:39:31
1871618079,drivers: sensors: sensor_shell: fix hang & crash,ycsin,2024-05-15 16:31:33+00:00,2024-05-24 11:49:28+00:00,"{'bug': 1, 'area: Sensors': 1, 'area: Samples': 1}",8 days 19:17:55
1871345569,Fix stm32wl adc driver with PM,Martdur,2024-05-15 14:11:37+00:00,2024-09-29 00:36:28+00:00,"{'bug': 1, 'area: ADC': 1, 'platform: STM32': 1, 'Stale': 1}",136 days 10:24:51
